ORIGIN_AIRPORT,DESTINATION_AIRPORT,num_voli,mean_scheduled_time
FAR,SLC,242,153.94214876033058
FAT,DEN,1004,140.13844621513945
FAT,DFW,609,194.2807881773399
FAT,LAX,1682,72.79548156956005
FAT,PDX,99,116.46464646464646
FAT,PHX,468,103.59188034188034
FAT,SAN,195,69.76410256410256
FAT,SEA,880,128.975
FAT,SFO,1177,59.82667799490229
FAT,SLC,855,98.93684210526315
FAY,ATL,1623,86.39248305606901
FCA,DEN,767,132.36114732724903
FCA,MSP,203,150.7192118226601
FCA,ORD,129,203.66666666666666
FCA,SLC,883,101.20271800679502
FLG,PHX,1627,50.829748002458516
FLL,ACY,809,147.8689740420272
FLL,ALB,345,183.31014492753624
FLL,ATL,7391,117.10729265322689
FLL,AUS,786,185.67175572519085
FLL,BDL,935,177.61711229946525
FLL,BNA,772,141.50259067357513
FLL,BOS,2155,187.19118329466357
FLL,BQN,164,142.21341463414635
FLL,BUF,583,181.20411663807892
FLL,BWI,3919,154.28221485072723
FLL,CLE,828,171.9951690821256
FLL,CLT,2420,120.78140495867768
FLL,CMH,312,162.08333333333334
FLL,CVG,492,153.4390243902439
FLL,DAL,859,190.33178114086147
FLL,DCA,2449,146.6243364638628
FLL,DEN,1205,267.7609958506224
FLL,DFW,2684,193.9735469448584
FLL,DTW,2620,180.44045801526718
FLL,EWR,3388,179.03394332939789
FLL,HOU,678,172.3377581120944
FLL,HPN,660,174.9257575757576
FLL,IAD,81,146.91358024691357
FLL,IAG,199,175.51256281407035
FLL,IAH,1844,170.48969631236443
FLL,IND,307,171.31921824104234
FLL,ISP,550,169.76363636363635
FLL,JAX,724,76.8011049723757
FLL,JFK,4355,173.56716417910448
FLL,LAS,1033,321.3436592449177
FLL,LAX,1747,341.43331425300516
FLL,LBE,272,155.0735294117647
FLL,LGA,5209,173.4256095219812
FLL,MCI,327,202.9051987767584
FLL,MCO,667,57.976011994002995
FLL,MDW,1143,196.11111111111111
FLL,MKE,367,204.4822888283379
FLL,MSP,609,232.08045977011494
FLL,MSY,933,127.14790996784566
FLL,MYR,371,101.17250673854447
FLL,ORD,2515,199.75506958250497
FLL,ORH,321,177.09968847352025
FLL,PBG,231,187.5151515151515
FLL,PHL,1889,162.40179989412388
FLL,PHX,673,310.3105497771174
FLL,PIT,765,161.8418300653595
FLL,PVD,778,181.20694087403598
FLL,RDU,624,124.76602564102564
FLL,RIC,330,130.43333333333334
FLL,SEA,334,393.25748502994014
FLL,SFO,1243,379.42960579243766
FLL,SJU,2785,153.7770197486535
FLL,STL,488,176.80532786885246
FLL,STT,310,156.68387096774194
FLL,SWF,333,179.35735735735736
FLL,TPA,1920,62.553125
FLL,TTN,228,167.76754385964912
FNT,ATL,950,132.48526315789474
FNT,BWI,531,94.59510357815442
FNT,LAS,334,264.4760479041916
FNT,MCO,338,166.44970414201183
FNT,MSP,440,99.07272727272728
FNT,ORD,1803,73.71602884082085
FNT,TPA,231,169.45887445887445
FRA,LAX,1,629.0
FRA,SFO,1,606.0
FSD,ATL,328,148.21036585365854
FSD,DEN,1315,102.12167300380229
FSD,DFW,342,137.093567251462
FSD,MSP,1270,61.966929133858265
FSD,ORD,1966,99.99796541200406
FSM,ATL,670,103.5179104477612
FSM,DFW,1261,67.36320380650278
FWA,ATL,1100,110.07636363636364
FWA,DFW,633,163.15165876777252
FWA,DTW,956,58.83472803347281
FWA,MSP,273,108.34432234432235
FWA,ORD,2186,62.43092406221409
GCC,DEN,630,83.29523809523809
GCC,SLC,331,93.24773413897282
GCK,DFW,650,86.94923076923077
GEG,BOI,574,61.30662020905923
GEG,DEN,1336,133.65419161676647
GEG,LAS,648,135.03086419753086
GEG,LAX,158,170.29113924050634
GEG,MDW,62,205.0
GEG,MSP,769,167.7334200260078
GEG,OAK,642,128.06853582554518
GEG,PHX,920,154.9163043478261
GEG,SEA,3161,64.7013603290098
GEG,SLC,1198,99.45492487479132
GFK,MSP,716,72.3659217877095
GGG,DFW,622,57.27009646302251
GJT,DEN,451,66.21286031042129
GJT,DFW,836,134.05502392344496
GJT,IAH,253,151.97628458498025
GJT,PHX,992,104.2429435483871
GJT,SLC,618,65.20226537216828
GNV,ATL,2077,77.12758786711603
GNV,MIA,580,69.81551724137931
GPT,ATL,1406,81.81792318634425
GPT,DFW,902,111.91019955654102
GPT,IAH,1237,89.34761519805983
GRB,ATL,400,134.87
GRB,DTW,648,76.68518518518519
GRB,MSP,1054,71.27324478178367
GRB,ORD,2672,63.9562125748503
GRI,DFW,616,111.90259740259741
GRK,ATL,592,128.15033783783784
GRK,DFW,2551,54.479811838494705
GRK,IAH,794,58.6272040302267
GRR,ATL,1287,126.6930846930847
GRR,BWI,643,101.60964230171074
GRR,CVG,169,73.44970414201184
GRR,DEN,765,176.48888888888888
GRR,DFW,738,173.3821138211382
GRR,DTW,1394,57.97632711621234
GRR,EWR,458,113.5589519650655
GRR,IAH,287,179.9651567944251
GRR,LGA,210,116.84761904761905
GRR,MCO,307,168.41368078175896
GRR,MSP,1074,93.76722532588454
GRR,ORD,2729,62.53242946134115
GRR,RSW,100,184.6
GRR,STL,322,86.2888198757764
GRR,TPA,158,164.30379746835442
GRU,ORD,1,645.0
GSO,ATL,2656,84.69088855421687
GSO,CLT,142,65.45070422535211
GSO,DEN,133,217.82706766917292
GSO,DFW,499,190.0821643286573
GSO,DTW,405,104.26666666666667
GSO,EWR,830,99.43614457831325
GSO,IAD,59,68.96610169491525
GSO,LGA,1214,96.7495881383855
GSO,MIA,148,131.72972972972974
GSO,ORD,489,120.29447852760737
GSP,ATL,2462,62.22542648253452
GSP,BWI,373,85.87131367292226
GSP,DFW,466,169.4892703862661
GSP,DTW,216,111.72685185185185
GSP,EWR,669,114.68908819133034
GSP,HOU,318,149.30817610062894
GSP,IAH,492,158.14634146341464
GSP,MDW,621,108.18840579710145
GSP,ORD,803,119.6450809464508
GST,JNU,76,24.0
GTF,DEN,766,113.04308093994779
GTF,MSP,304,136.9440789473684
GTF,SLC,886,90.84085778781038
GTR,ATL,919,68.4189336235038
GUC,DEN,270,59.44074074074074
GUC,DFW,123,115.66666666666667
GUC,IAH,70,146.81428571428572
GUM,HNL,333,432.02702702702703
HDN,ATL,95,189.38947368421051
HDN,DEN,93,64.13978494623656
HDN,DFW,134,129.66417910447763
HDN,IAH,194,161.06701030927834
HDN,LAX,61,136.88524590163934
HIB,INL,327,47.80428134556575
HIB,MSP,557,62.08078994614004
HLN,DEN,331,111.8036253776435
HLN,MSP,230,148.05652173913043
HLN,SLC,868,85.05990783410138
HND,DTW,2,667.0
HND,MSP,1,615.0
HND,SEA,1,505.0
HNL,ANC,275,371.6909090909091
HNL,ATL,332,510.3042168674699
HNL,BLI,156,353.93589743589746
HNL,DEN,332,404.40361445783134
HNL,DFW,694,452.01729106628244
HNL,EWR,325,581.3384615384615
HNL,GUM,331,468.6858006042296
HNL,IAD,166,557.9457831325301
HNL,IAH,332,458.73493975903614
HNL,ITO,4791,51.197453558756
HNL,JFK,315,574.1714285714286
HNL,KOA,6382,44.31385145722344
HNL,LAS,811,339.18002466091247
HNL,LAX,5211,328.1205142966801
HNL,LIH,5854,38.48018448923813
HNL,OAK,520,314.77884615384613
HNL,OGG,8261,38.23144897712142
HNL,ORD,331,492.98489425981876
HNL,PDX,714,331.53361344537814
HNL,PHX,1124,355.6334519572954
HNL,PPG,107,342.196261682243
HNL,SAN,638,326.58620689655174
HNL,SEA,1739,345.08338125359404
HNL,SFO,2043,308.4977973568282
HNL,SJC,558,310.1326164874552
HNL,SLC,323,371.0495356037152
HNL,SMF,334,313.65269461077844
HOB,IAH,553,98.98915009041592
HOU,ABQ,942,130.79087048832272
HOU,ATL,4038,118.25705794947994
HOU,AUS,1299,47.21709006928406
HOU,BHM,607,92.7512355848435
HOU,BNA,1222,106.759410801964
HOU,BOS,912,219.71600877192984
HOU,BWI,1036,176.53957528957528
HOU,CHS,340,136.25
HOU,CLT,376,140.1595744680851
HOU,CRP,1243,50.75221238938053
HOU,DAL,6137,59.305849763728204
HOU,DCA,1222,173.72340425531914
HOU,DEN,1764,149.65136054421768
HOU,DFW,1523,73.06040709126724
HOU,ECP,489,93.0879345603272
HOU,ELP,898,115.87416481069042
HOU,EWR,848,204.60495283018867
HOU,FLL,678,139.65339233038347
HOU,GSP,319,124.60815047021944
HOU,HRL,1542,60.17833981841764
HOU,IND,539,131.7996289424861
HOU,JAX,370,118.55405405405405
HOU,JFK,338,210.28994082840237
HOU,LAS,1418,196.64668547249647
HOU,LAX,1536,217.85807291666666
HOU,LGA,911,202.77167947310647
HOU,MAF,1114,83.52333931777379
HOU,MCI,617,114.43273905996759
HOU,MCO,1393,132.5592246949031
HOU,MDW,2053,145.5918168533853
HOU,MEM,621,84.99194847020934
HOU,MSY,3015,62.208955223880594
HOU,OAK,631,250.42789223454832
HOU,OKC,1186,78.83220910623946
HOU,PDX,63,265.0
HOU,PHX,1382,168.7988422575977
HOU,PIT,330,160.1818181818182
HOU,PNS,334,82.55988023952096
HOU,RDU,502,150.6175298804781
HOU,SAN,683,202.00585651537335
HOU,SAT,1292,54.0092879256966
HOU,SEA,147,271.3265306122449
HOU,SNA,386,208.96373056994818
HOU,STL,1206,114.59369817578772
HOU,TPA,965,117.89637305699482
HOU,TUL,916,84.30131004366812
HPN,ATL,1838,139.9695321001088
HPN,DTW,136,117.45588235294117
HPN,FLL,662,180.2416918429003
HPN,MCO,1217,163.6516023007395
HPN,ORD,1718,156.5605355064028
HPN,PBI,1024,170.5068359375
HPN,RSW,324,183.80555555555554
HPN,TPA,328,170.28048780487805
HRL,AUS,324,63.04012345679013
HRL,HOU,1537,61.909564085881584
HRL,IAH,1184,74.67820945945945
HSV,ATL,2451,61.647490820073436
HSV,DEN,167,186.68263473053892
HSV,DFW,274,131.36861313868613
HSV,DTW,90,118.83333333333333
HSV,IAH,882,120.93310657596372
HSV,ORD,565,120.71504424778762
HYA,JFK,82,71.97560975609755
HYS,DEN,560,74.79821428571428
IAD,ATL,2625,115.86247619047619
IAD,AUS,153,212.71241830065358
IAD,BDL,167,79.437125748503
IAD,BOS,1999,91.19059529764883
IAD,CAE,188,90.28191489361703
IAD,CLE,330,79.66363636363636
IAD,CVG,75,93.84
IAD,DEN,3076,238.11866059817945
IAD,DFW,1328,202.9375
IAD,DTW,686,96.399416909621
IAD,EWR,695,76.60863309352519
IAD,FLL,84,165.92857142857142
IAD,GSO,62,67.87096774193549
IAD,HNL,166,625.2831325301205
IAD,IAH,1382,201.21852387843705
IAD,JFK,922,80.22776572668113
IAD,LAS,1172,312.17747440273035
IAD,LAX,3588,342.9211259754738
IAD,LGA,184,80.77173913043478
IAD,MCO,1655,138.66586102719035
IAD,MDW,668,121.5494011976048
IAD,MEM,71,137.95774647887325
IAD,MIA,804,164.54850746268656
IAD,MSP,585,160.57094017094016
IAD,MSY,188,163.67021276595744
IAD,ORD,1711,125.38807714786674
IAD,ORF,80,61.225
IAD,PBI,57,157.98245614035088
IAD,PDX,241,345.9336099585062
IAD,PHX,331,305.607250755287
IAD,PIT,219,61.662100456621005
IAD,PVD,58,82.58620689655173
IAD,RDU,400,68.635
IAD,ROC,112,77.53571428571429
IAD,RSW,85,167.95294117647057
IAD,SAN,1127,331.99733806566104
IAD,SAV,86,105.17441860465117
IAD,SEA,1069,352.0243217960711
IAD,SFO,3595,356.08956884561894
IAD,SJU,171,226.58479532163742
IAD,SMF,236,346.135593220339
IAD,STT,151,236.01986754966887
IAD,TPA,984,142.34146341463415
IAG,FLL,200,178.07
IAG,MYR,115,108.24347826086957
IAH,ABQ,787,138.2604828462516
IAH,AEX,908,58.179515418502206
IAH,AMA,886,104.83069977426636
IAH,ANC,82,439.2073170731707
IAH,ASE,392,167.0076530612245
IAH,ATL,3924,123.08409785932722
IAH,AUS,2011,57.27747389358528
IAH,BFL,485,227.09072164948455
IAH,BHM,1576,102.88895939086295
IAH,BNA,1033,116.61568247821879
IAH,BOI,327,232.78593272171253
IAH,BOS,1649,229.26197695573074
IAH,BRO,1274,74.14521193092622
IAH,BTR,2286,63.89195100612424
IAH,BWI,984,185.4461382113821
IAH,CAE,283,137.8374558303887
IAH,CHS,573,141.88307155322863
IAH,CLE,1161,167.37812230835488
IAH,CLL,687,44.99272197962154
IAH,CLT,3432,146.5506993006993
IAH,CMH,941,158.24548352816154
IAH,COS,904,145.3683628318584
IAH,CRP,2105,61.52589073634204
IAH,CRW,284,147.33098591549296
IAH,CVG,1069,143.3246024321796
IAH,DAL,468,65.53205128205128
IAH,DCA,2007,182.5799701046338
IAH,DEN,4483,153.11777827347757
IAH,DFW,3878,75.22485817431665
IAH,DSM,436,136.795871559633
IAH,DTW,1896,166.5996835443038
IAH,ECP,537,112.22346368715084
IAH,EGE,135,173.76296296296297
IAH,ELP,1531,121.86414108425865
IAH,EWR,3183,212.35155513666353
IAH,FLL,1844,148.12960954446854
IAH,GJT,259,168.64864864864865
IAH,GPT,1238,77.12520193861066
IAH,GRK,796,59.00251256281407
IAH,GRR,320,159.490625
IAH,GSP,499,133.76152304609218
IAH,GUC,68,153.51470588235293
IAH,HDN,193,175.01554404145077
IAH,HNL,334,506.57185628742513
IAH,HOB,550,101.57272727272728
IAH,HRL,1179,70.9058524173028
IAH,HSV,875,108.26514285714286
IAH,IAD,1301,182.39508070714834
IAH,ICT,1044,105.33620689655173
IAH,IND,974,142.44250513347023
IAH,ISN,319,217.60188087774296
IAH,JAC,100,203.09
IAH,JAN,1913,78.37114479874542
IAH,JAX,623,126.29695024077047
IAH,LAS,2759,202.67017035157667
IAH,LAX,4408,219.56238656987296
IAH,LBB,1050,95.72380952380952
IAH,LCH,1059,51.73465533522191
IAH,LEX,309,133.33333333333334
IAH,LFT,2118,58.28328611898017
IAH,LGA,2280,212.25701754385966
IAH,LIT,1758,83.2571103526735
IAH,LRD,909,73.6050605060506
IAH,MAF,2026,90.80750246791708
IAH,MCI,1615,122.16408668730651
IAH,MCO,2600,139.2403846153846
IAH,MEM,1710,95.8046783625731
IAH,MFE,1915,76.85691906005222
IAH,MIA,2864,146.4308659217877
IAH,MKE,854,159.43793911007026
IAH,MLU,778,67.24293059125964
IAH,MOB,1494,82.47054886211512
IAH,MSP,1660,168.3831325301205
IAH,MSY,2740,70.39525547445255
IAH,MTJ,171,162.00584795321637
IAH,OAK,177,237.1129943502825
IAH,OKC,986,89.15618661257606
IAH,OMA,1198,134.6744574290484
IAH,ONT,467,206.35974304068523
IAH,ORD,4251,161.61750176429075
IAH,ORF,275,172.42545454545456
IAH,PBI,375,149.816
IAH,PDX,766,275.9921671018277
IAH,PHL,2153,200.27775197398978
IAH,PHX,3262,172.89914163090128
IAH,PIA,258,141.6782945736434
IAH,PIT,763,171.28440366972478
IAH,PNS,1402,92.28815977175464
IAH,PSP,290,212.03793103448277
IAH,RDU,489,158.9836400817996
IAH,RIC,512,169.19140625
IAH,RSW,614,137.60097719869708
IAH,SAN,2015,204.29975186104218
IAH,SAT,2291,64.26320384111742
IAH,SAV,452,134.45575221238937
IAH,SDF,721,134.34257975034674
IAH,SEA,2199,285.8544793087767
IAH,SFO,3410,255.35542521994134
IAH,SHV,1450,61.27862068965517
IAH,SJC,458,248.65938864628822
IAH,SJU,526,263.4885931558935
IAH,SLC,2025,196.6879012345679
IAH,SMF,644,250.85714285714286
IAH,SNA,1492,214.42158176943698
IAH,STL,860,124.56860465116279
IAH,TPA,1745,127.60802292263611
IAH,TUL,1786,90.29619260918253
IAH,TUS,1144,161.51573426573427
IAH,TYR,671,56.967213114754095
IAH,TYS,771,126.18806744487678
IAH,VPS,885,98.4135593220339
IAH,XNA,1067,92.23805060918463
ICN,ATL,1,758.0
ICN,DTW,1,728.0
ICT,ATL,964,129.4232365145228
ICT,DAL,590,74.83898305084746
ICT,DEN,878,93.61958997722095
ICT,DFW,781,82.65556978233035
ICT,IAH,1082,107.40757855822551
ICT,LAS,334,162.44011976047904
ICT,LAX,57,211.140350877193
ICT,MDW,601,104.0099833610649
ICT,MSP,629,109.26073131955485
ICT,ORD,2042,116.40450538687561
IDA,DEN,896,94.75892857142857
IDA,SLC,1320,59.85378787878788
ILG,MCO,64,154.4375
ILM,ATL,1603,90.0361821584529
ILM,CLT,161,69.4968944099379
ILM,LGA,85,97.01176470588236
IMT,MSP,332,73.83734939759036
IMT,RHI,280,46.71785714285714
IND,ATL,3803,97.9339994740994
IND,BOS,297,131.3973063973064
IND,BWI,998,96.42785571142285
IND,CLT,814,98.68058968058968
IND,DAL,237,133.88185654008439
IND,DCA,707,94.57001414427157
IND,DEN,1838,170.72361262241566
IND,DFW,1569,145.2836201402167
IND,DTW,672,71.61607142857143
IND,EWR,1232,121.63798701298701
IND,FLL,303,163.7128712871287
IND,HOU,533,152.4671669793621
IND,IAH,898,155.52338530066814
IND,JFK,146,126.91095890410959
IND,LAS,859,245.66356228172293
IND,LAX,784,277.44897959183675
IND,LGA,156,129.98076923076923
IND,MCI,612,93.34967320261438
IND,MCO,1286,137.0614307931571
IND,MIA,1,136.0
IND,MSP,969,108.74716202270382
IND,ORD,2949,72.0016954899966
IND,PHL,131,111.30534351145039
IND,PHX,1300,233.04
IND,RDU,65,95.36923076923077
IND,RSW,750,149.43333333333334
IND,SFO,314,298.0191082802548
IND,SLC,86,218.2093023255814
IND,TPA,903,133.1672203765227
INL,HIB,318,46.399371069182386
INL,MSP,242,69.14049586776859
ISN,DEN,1141,118.47326906222612
ISN,IAH,319,215.60815047021944
ISN,MSP,1060,109.21037735849056
ISP,BWI,1504,73.48404255319149
ISP,FLL,555,184.18018018018017
ISP,MCO,1045,167.95215311004785
ISP,PBI,684,173.75730994152048
ISP,TPA,481,179.86486486486487
ITO,HNL,4786,50.9594651065608
ITO,LAX,259,305.81081081081084
ITO,OGG,668,38.956586826347305
JAC,ATL,102,217.2058823529412
JAC,DEN,1071,90.25957049486462
JAC,DFW,367,170.95095367847412
JAC,IAH,100,190.96
JAC,LAX,249,146.87951807228916
JAC,MSP,134,136.58955223880596
JAC,ORD,256,179.4453125
JAC,SFO,165,148.0909090909091
JAC,SLC,945,65.18835978835979
JAN,ATL,2286,85.6732283464567
JAN,DFW,2218,96.38954012623985
JAN,IAH,1916,83.59864300626305
JAN,ORD,549,136.80327868852459
JAX,ATL,5085,77.1748279252704
JAX,BNA,906,91.30794701986756
JAX,BOS,677,151.22895125553913
JAX,BWI,1098,115.66029143897997
JAX,CLT,2076,83.8140655105973
JAX,DCA,665,108.98045112781955
JAX,DEN,339,231.32743362831857
JAX,DFW,1239,166.29378531073445
JAX,DTW,230,143.76956521739132
JAX,EWR,886,143.59367945823928
JAX,FLL,725,74.40137931034482
JAX,HOU,369,147.81842818428186
JAX,IAH,608,151.99506578947367
JAX,JFK,944,139.66949152542372
JAX,LAS,123,284.8780487804878
JAX,LGA,95,140.96842105263158
JAX,MDW,331,144.0785498489426
JAX,MIA,331,75.99697885196375
JAX,MSP,181,194.02209944751382
JAX,ORD,576,158.94965277777777
JAX,PHL,380,125.85
JFK,ABQ,272,304.2352941176471
JFK,ACK,332,73.71385542168674
JFK,ATL,1898,163.69072708113805
JFK,AUS,1572,257.602417302799
JFK,BNA,314,162.46815286624204
JFK,BOS,4934,76.14856100526956
JFK,BQN,445,222.81573033707866
JFK,BTV,1009,77.22001982160555
JFK,BUF,2421,90.20322180916976
JFK,BUR,333,380.66966966966964
JFK,BWI,311,79.07717041800643
JFK,CHS,1184,133.3716216216216
JFK,CLE,285,123.59649122807018
JFK,CLT,2524,127.1311410459588
JFK,CMH,544,121.18382352941177
JFK,CVG,312,144.02564102564102
JFK,DCA,921,87.47448425624322
JFK,DEN,809,280.6538936959209
JFK,DFW,553,244.27848101265823
JFK,DTW,278,134.9748201438849
JFK,EGE,108,295.18518518518516
JFK,FLL,4363,192.31996332798533
JFK,HNL,314,662.2452229299363
JFK,HOU,336,244.7827380952381
JFK,HYA,82,65.95121951219512
JFK,IAD,929,82.95263724434876
JFK,IND,145,151.68965517241378
JFK,JAX,945,159.36719576719577
JFK,LAS,3672,349.13289760348584
JFK,LAX,11914,379.76598959207655
JFK,LGB,608,373.3388157894737
JFK,LHR,1,352.0
JFK,MCO,5294,177.20986021911597
JFK,MIA,3551,195.50999718389187
JFK,MSP,840,197.64642857142857
JFK,MSY,1097,208.4922515952598
JFK,MVY,121,70.04132231404958
JFK,OAK,284,389.556338028169
JFK,ORD,1550,167.78645161290322
JFK,ORF,113,94.69026548672566
JFK,PBI,1878,179.1059637912673
JFK,PDX,851,378.1327849588719
JFK,PHX,2296,337.7317073170732
JFK,PIT,158,115.18354430379746
JFK,PSE,328,230.1128048780488
JFK,PWM,1152,78.078125
JFK,RDU,1523,107.44648719632305
JFK,RNO,168,380.05357142857144
JFK,ROC,1082,83.12199630314232
JFK,RSW,1205,195.62074688796682
JFK,SAN,1687,372.9377593360996
JFK,SAT,261,270.3448275862069
JFK,SAV,660,144.52575757575758
JFK,SEA,2085,379.35107913669066
JFK,SFO,8364,395.2678144428503
JFK,SJC,293,395.36860068259386
JFK,SJU,4419,236.62615976465264
JFK,SLC,1831,323.02949208083015
JFK,SMF,280,380.7
JFK,SRQ,330,185.11212121212122
JFK,STT,546,244.3846153846154
JFK,SYR,993,76.4441087613293
JFK,TPA,2516,184.36009538950717
JLN,DFW,641,84.3619344773791
JMS,DEN,276,109.8840579710145
JMS,DVL,490,41.083673469387755
JNU,ANC,1023,102.76539589442815
JNU,GST,76,29.55263157894737
JNU,KTN,330,60.10909090909091
JNU,PSG,330,44.17878787878788
JNU,SEA,1220,138.4434426229508
JNU,SIT,750,39.16
JNU,YAK,328,55.40548780487805
KOA,DEN,85,406.94117647058823
KOA,HNL,6335,43.80284135753749
KOA,LAX,1379,316.06018854242205
KOA,OAK,334,305.90419161676647
KOA,OGG,857,33.48074679113186
KOA,PDX,177,332.64406779661016
KOA,PHX,284,343.33098591549293
KOA,SAN,117,327.5726495726496
KOA,SEA,591,349.9137055837563
KOA,SFO,686,305.50145772594755
KOA,SJC,193,303.1243523316062
KTN,JNU,332,58.30120481927711
KTN,SEA,1307,109.90130068859985
KTN,SIT,332,52.153614457831324
KTN,WRG,328,41.6280487804878
LAN,DTW,433,50.90993071593533
LAN,MSP,515,101.05242718446603
LAN,ORD,854,63.733021077283375
LAR,DEN,564,55.60992907801418
LAS,ABQ,1261,85.03568596352102
LAS,ALB,274,280.85766423357666
LAS,AMA,331,117.25075528700906
LAS,ANC,84,337.8095238095238
LAS,ATL,4103,234.04387033877651
LAS,AUS,1196,156.8252508361204
LAS,BDL,268,290.39179104477614
LAS,BHM,334,210.9131736526946
LAS,BLI,218,164.8394495412844
LAS,BNA,880,212.3409090909091
LAS,BOI,655,103.30534351145039
LAS,BOS,1011,300.5776458951533
LAS,BUF,544,255.74448529411765
LAS,BUR,3064,63.17232375979112
LAS,BWI,1703,270.4415736934821
LAS,CLE,1375,240.0741818181818
LAS,CLT,1543,251.93259883344135
LAS,CMH,619,232.4232633279483
LAS,CVG,641,221.0468018720749
LAS,DAL,1426,158.38709677419354
LAS,DCA,330,269.1878787878788
LAS,DEN,6224,110.63817480719794
LAS,DFW,4237,161.39863110691527
LAS,DSM,332,169.6987951807229
LAS,DTW,2929,235.2485489928303
LAS,ELP,651,97.11981566820276
LAS,EWR,1702,294.4083431257344
LAS,FLL,1028,273.4445525291829
LAS,FNT,334,225.31437125748502
LAS,GEG,647,142.65842349304484
LAS,HNL,811,375.6905055487053
LAS,HOU,1398,176.09084406294707
LAS,IAD,1166,270.5025728987993
LAS,IAH,2774,178.5302811824081
LAS,ICT,333,142.68768768768768
LAS,IND,850,211.34117647058824
LAS,JAX,123,257.5609756097561
LAS,JFK,3667,297.1516225797655
LAS,LAX,9667,71.82310954794663
LAS,LBB,333,116.5915915915916
LAS,LBE,175,257.28
LAS,LGB,1132,65.14575971731449
LAS,LIT,332,176.8222891566265
LAS,MAF,555,120.38738738738739
LAS,MCI,1606,161.44769613947696
LAS,MCO,942,265.45541401273886
LAS,MDW,2696,208.82047477744808
LAS,MIA,1391,278.6412652767793
LAS,MKE,1094,205.5073126142596
LAS,MSP,2535,182.50611439842208
LAS,MSY,703,200.41963015647227
LAS,OAK,3438,89.40023269342642
LAS,OKC,659,141.2215477996965
LAS,OMA,837,156.15890083632019
LAS,ONT,1370,53.846715328467155
LAS,ORD,4214,217.19008068343618
LAS,PDX,2579,135.64908879410623
LAS,PHL,2123,279.35986811116345
LAS,PHX,5446,67.74660301138451
LAS,PIT,598,246.37959866220737
LAS,RDU,332,262.21385542168673
LAS,RNO,3204,77.86985018726591
LAS,SAN,4074,65.09180166912125
LAS,SAT,1275,152.2078431372549
LAS,SDF,340,215.47058823529412
LAS,SEA,5013,155.56153999601037
LAS,SFO,7839,96.78390100778161
LAS,SJC,2781,83.89608054656598
LAS,SLC,3738,78.45639379347244
LAS,SMF,2482,88.22119258662369
LAS,SNA,2406,61.71654197838736
LAS,STL,1422,184.98101265822785
LAS,TPA,572,256.5034965034965
LAS,TUL,333,153.66366366366367
LAS,TUS,1099,73.07552320291174
LAW,DFW,1260,51.448412698412696
LAX,ABQ,1817,110.05008255365988
LAX,ANC,382,333.0104712041885
LAX,ASE,716,122.95810055865921
LAX,ATL,5653,258.9244648859013
LAX,AUS,2590,177.47335907335906
LAX,BNA,1635,236.89908256880733
LAX,BOI,669,127.74439461883408
LAX,BOS,4025,329.68124223602484
LAX,BWI,1114,302.99012567324957
LAX,BZN,141,156.39716312056737
LAX,CLD,630,46.55873015873016
LAX,CLE,804,271.13557213930346
LAX,CLT,1952,284.2735655737705
LAX,CMH,587,261.5059625212947
LAX,COS,643,140.14152410575429
LAX,CVG,533,248.5046904315197
LAX,DAL,2461,178.51889475822836
LAX,DCA,994,302.953722334004
LAX,DEN,5717,139.2590519503236
LAX,DFW,6581,183.6457985108646
LAX,DTW,1999,264.31015507753875
LAX,EGE,110,139.34545454545454
LAX,ELP,911,113.26454445664105
LAX,EUG,509,129.87819253438113
LAX,EWR,4567,320.2664768994964
LAX,FAT,2006,63.58474576271186
LAX,FLL,1742,290.77898966704936
LAX,GEG,157,163.4968152866242
LAX,HDN,63,126.61904761904762
LAX,HNL,5219,352.9750910136041
LAX,HOU,1540,189.12012987012986
LAX,IAD,3506,296.71762692527096
LAX,IAH,4200,195.12238095238095
LAX,ICT,57,166.4561403508772
LAX,IND,786,241.6704834605598
LAX,ITO,260,340.4230769230769
LAX,JAC,251,139.3585657370518
LAX,JFK,11912,327.7224647414372
LAX,KOA,1384,347.46098265895955
LAX,LAS,9542,69.19681408509746
LAX,LIH,1298,363.64098613251156
LAX,MCI,996,188.6475903614458
LAX,MCO,2411,287.15927001244296
LAX,MDW,1850,235.7864864864865
LAX,MEM,255,219.2941176470588
LAX,MIA,3014,297.7501658925017
LAX,MKE,378,233.4920634920635
LAX,MRY,1487,71.81842636180228
LAX,MSP,3084,214.44195849546045
LAX,MSY,1857,221.44964997307486
LAX,OAK,6118,78.08385093167702
LAX,OGG,2699,346.7521304186736
LAX,OKC,311,173.69774919614147
LAX,OMA,63,185.0
LAX,ORD,8179,246.146472673921
LAX,PBI,77,282.61038961038963
LAX,PDX,3273,143.18209593644974
LAX,PHL,1872,314.65544871794873
LAX,PHX,7282,84.4809118374073
LAX,PIT,251,276.14741035856576
LAX,PSP,719,55.887343532684284
LAX,RDM,238,128.07563025210084
LAX,RDU,804,290.9639303482587
LAX,RNO,1902,82.89432176656152
LAX,SAF,225,118.18666666666667
LAX,SAN,4564,53.07383873794917
LAX,SAT,1536,171.234375
LAX,SBA,1444,48.439750692520775
LAX,SBP,1354,59.69276218611522
LAX,SEA,7713,161.8314533903799
LAX,SFO,13223,82.10103607350828
LAX,SJC,6241,71.75773113283128
